gs_long2,pct,condition2,cell,BioID
Blmh,61,Turbo1_A,Astrocyte,Turbo1
Gspt1,96,Turbo1_A,Astrocyte,Turbo1
Itpka,39,Turbo1_A,Astrocyte,Turbo1
Hnrnpl,94,Turbo1_A,Astrocyte,Turbo1
Suox,17,Turbo1_A,Astrocyte,Turbo1
C1orf43,14,Turbo1_A,Astrocyte,Turbo1
Gtf2f2,24,Turbo1_A,Astrocyte,Turbo1
Tceal3,35,Turbo1_A,Astrocyte,Turbo1
Kiaa0513,65,Turbo1_A,Astrocyte,Turbo1
Ilkap,26,Turbo1_A,Astrocyte,Turbo1
Spns1,7,Turbo1_A,Astrocyte,Turbo1
Nup133,47,Turbo1_A,Astrocyte,Turbo1
Gga1,72,Turbo1_A,Astrocyte,Turbo1
Tm2d2,18,Turbo1_A,Astrocyte,Turbo1
Aamdc,25,Turbo1_A,Astrocyte,Turbo1
Iqsec1,82,Turbo1_A,Astrocyte,Turbo1
Cacnb4,53,Turbo1_A,Astrocyte,Turbo1
Cacul1,35,Turbo1_A,Astrocyte,Turbo1
Sgpl1,23,Turbo1_A,Astrocyte,Turbo1
Aldh1l1,93,Turbo1_A,Astrocyte,Turbo1
Slc25a42,38,Turbo1_A,Astrocyte,Turbo1
Flad1,16,Turbo1_A,Astrocyte,Turbo1
Sccpdh,83,Turbo1_A,Astrocyte,Turbo1
Bud13,32,Turbo1_A,Astrocyte,Turbo1
Znfx1,6,Turbo1_A,Astrocyte,Turbo1
Bphl,65,Turbo1_A,Astrocyte,Turbo1
Zdhhc3,24,Turbo1_A,Astrocyte,Turbo1
Ero1a,30,Turbo1_A,Astrocyte,Turbo1
Syngr3,93,Turbo1_A,Astrocyte,Turbo1
Dock7,95,Turbo1_A,Astrocyte,Turbo1
Stac2,8,Turbo1_A,Astrocyte,Turbo1
Eif3c,89,Turbo1_A,Astrocyte,Turbo1
Cplx3,26,Turbo1_A,Astrocyte,Turbo1
Apbb3,4,Turbo1_A,Astrocyte,Turbo1
Niban2,54,Turbo1_A,Astrocyte,Turbo1
Hid1,47,Turbo1_A,Astrocyte,Turbo1
Cmbl,34,Turbo1_A,Astrocyte,Turbo1
Uqcr10,66,Turbo1_A,Astrocyte,Turbo1
Ubac2,14,Turbo1_A,Astrocyte,Turbo1
Nudcd3,50,Turbo1_A,Astrocyte,Turbo1
Dync1li1,86,Turbo1_A,Astrocyte,Turbo1
Stard7,20,Turbo1_A,Astrocyte,Turbo1
Mtss1,39,Turbo1_A,Astrocyte,Turbo1
Chmp7,70,Turbo1_A,Astrocyte,Turbo1
Cog4,27,Turbo1_A,Astrocyte,Turbo1
Tmed4,33,Turbo1_A,Astrocyte,Turbo1
Spart,71,Turbo1_A,Astrocyte,Turbo1
Bmerb1,4,Turbo1_A,Astrocyte,Turbo1
Rnf121,47,Turbo1_A,Astrocyte,Turbo1
Sdsl,23,Turbo1_A,Astrocyte,Turbo1
Taf6l,6,Turbo1_A,Astrocyte,Turbo1
Dnttip2,16,Turbo1_A,Astrocyte,Turbo1
Trim29,6,Turbo1_A,Astrocyte,Turbo1
Gfm2,8,Turbo1_A,Astrocyte,Turbo1
Aagab,15,Turbo1_A,Astrocyte,Turbo1
Ap3m2,90,Turbo1_A,Astrocyte,Turbo1
Seh1l,62,Turbo1_A,Astrocyte,Turbo1
Pank3,4,Turbo1_A,Astrocyte,Turbo1
Abhd6,77,Turbo1_A,Astrocyte,Turbo1
Mcam,35,Turbo1_A,Astrocyte,Turbo1
Ptrh2,66,Turbo1_A,Astrocyte,Turbo1
Vps18,63,Turbo1_A,Astrocyte,Turbo1
Exoc6,53,Turbo1_A,Astrocyte,Turbo1
Pspc1,76,Turbo1_A,Astrocyte,Turbo1
Nup58,39,Turbo1_A,Astrocyte,Turbo1
Rab11fip5,71,Turbo1_A,Astrocyte,Turbo1
Igsf8,83,Turbo1_A,Astrocyte,Turbo1
Clmp,40,Turbo1_A,Astrocyte,Turbo1
Commd5,20,Turbo1_A,Astrocyte,Turbo1
Plcd1,28,Turbo1_A,Astrocyte,Turbo1
Tbc1d13,25,Turbo1_A,Astrocyte,Turbo1
Wipi1,41,Turbo1_A,Astrocyte,Turbo1
Tut1,6,Turbo1_A,Astrocyte,Turbo1
Mboat2,43,Turbo1_A,Astrocyte,Turbo1
Cog6,6,Turbo1_A,Astrocyte,Turbo1
Tcf25,14,Turbo1_A,Astrocyte,Turbo1
Slco3a1,18,Turbo1_A,Astrocyte,Turbo1
Aspa,24,Turbo1_A,Astrocyte,Turbo1
Ppp6r2,68,Turbo1_A,Astrocyte,Turbo1
Exoc1,60,Turbo1_A,Astrocyte,Turbo1
Stxbp6,46,Turbo1_A,Astrocyte,Turbo1
Sh3glb2,66,Turbo1_A,Astrocyte,Turbo1
Cacnb1,67,Turbo1_A,Astrocyte,Turbo1
Micos13,52,Turbo1_A,Astrocyte,Turbo1
Dicer1,17,Turbo1_A,Astrocyte,Turbo1
Abca3,30,Turbo1_A,Astrocyte,Turbo1
Cadm4,93,Turbo1_A,Astrocyte,Turbo1
Nup85,88,Turbo1_A,Astrocyte,Turbo1
Rufy2,53,Turbo1_A,Astrocyte,Turbo1
Purg,62,Turbo1_A,Astrocyte,Turbo1
Ntng1,47,Turbo1_A,Astrocyte,Turbo1
Arhgef12,87,Turbo1_A,Astrocyte,Turbo1
Neto1,66,Turbo1_A,Astrocyte,Turbo1
Sla2,3,Turbo1_A,Astrocyte,Turbo1
Luzp1,53,Turbo1_A,Astrocyte,Turbo1
Rbm12,34,Turbo1_A,Astrocyte,Turbo1
Mib2,64,Turbo1_A,Astrocyte,Turbo1
Sh3kbp1,63,Turbo1_A,Astrocyte,Turbo1
Otud7a,53,Turbo1_A,Astrocyte,Turbo1
Snap47,86,Turbo1_A,Astrocyte,Turbo1
Prpsap2,83,Turbo1_A,Astrocyte,Turbo1
Apbb1ip,36,Turbo1_A,Astrocyte,Turbo1
Tbc1d22a,36,Turbo1_A,Astrocyte,Turbo1
Actr1b,82,Turbo1_A,Astrocyte,Turbo1
Usp15,77,Turbo1_A,Astrocyte,Turbo1
Wasf1,78,Turbo1_A,Astrocyte,Turbo1
Arl6ip5,65,Turbo1_A,Astrocyte,Turbo1
Usp33,29,Turbo1_A,Astrocyte,Turbo1
Vps39,46,Turbo1_A,Astrocyte,Turbo1
Wnt9a,11,Turbo1_A,Astrocyte,Turbo1
Cadm1,69,Turbo1_A,Astrocyte,Turbo1
Tmx1,32,Turbo1_A,Astrocyte,Turbo1
Aspscr1,74,Turbo1_A,Astrocyte,Turbo1
Nae1,55,Turbo1_A,Astrocyte,Turbo1
Mpdz,76,Turbo1_A,Astrocyte,Turbo1
Camkk1,13,Turbo1_A,Astrocyte,Turbo1
Clptm1,67,Turbo1_A,Astrocyte,Turbo1
Lrrc14,5,Turbo1_A,Astrocyte,Turbo1
Akr1c13,9,Turbo1_A,Astrocyte,Turbo1
Tkfc,34,Turbo1_A,Astrocyte,Turbo1
Rmc1,32,Turbo1_A,Astrocyte,Turbo1
Kctd5,29,Turbo1_A,Astrocyte,Turbo1
Nrm,12,Turbo1_A,Astrocyte,Turbo1
Slc22a6,11,Turbo1_A,Astrocyte,Turbo1
Ndc1,38,Turbo1_A,Astrocyte,Turbo1
Med25,1,Turbo1_A,Astrocyte,Turbo1
Spon1,27,Turbo1_A,Astrocyte,Turbo1
Reep2,43,Turbo1_A,Astrocyte,Turbo1
Gpn1,26,Turbo1_A,Astrocyte,Turbo1
Mavs,69,Turbo1_A,Astrocyte,Turbo1
Dhcr24,50,Turbo1_A,Astrocyte,Turbo1
Ubxn4,40,Turbo1_A,Astrocyte,Turbo1
Sco2,1,Turbo1_A,Astrocyte,Turbo1
Fgg,28,Turbo1_A,Astrocyte,Turbo1
Ncln,77,Turbo1_A,Astrocyte,Turbo1
Cth,NA,Turbo1_A,Astrocyte,Turbo1
Tbcc,35,Turbo1_A,Astrocyte,Turbo1
Nrbf2,11,Turbo1_A,Astrocyte,Turbo1
Abhd14b,16,Turbo1_A,Astrocyte,Turbo1
Rnpep,83,Turbo1_A,Astrocyte,Turbo1
Abhd17c,15,Turbo1_A,Astrocyte,Turbo1
Acsf2,71,Turbo1_A,Astrocyte,Turbo1
Micu1,53,Turbo1_A,Astrocyte,Turbo1
Utp6,7,Turbo1_A,Astrocyte,Turbo1
Plppr2,47,Turbo1_A,Astrocyte,Turbo1
Sgsm3,9,Turbo1_A,Astrocyte,Turbo1
Gripap1,81,Turbo1_A,Astrocyte,Turbo1
Sgip1,90,Turbo1_A,Astrocyte,Turbo1
Bles03,48,Turbo1_A,Astrocyte,Turbo1
Pik3r4,65,Turbo1_A,Astrocyte,Turbo1
Hip1,52,Turbo1_A,Astrocyte,Turbo1
Lars2,33,Turbo1_A,Astrocyte,Turbo1
Myh9,82,Turbo1_A,Astrocyte,Turbo1
Washc1,12,Turbo1_A,Astrocyte,Turbo1
Phip,38,Turbo1_A,Astrocyte,Turbo1
Ppcs,19,Turbo1_A,Astrocyte,Turbo1
Alg9,20,Turbo1_A,Astrocyte,Turbo1
Hdlbp,93,Turbo1_A,Astrocyte,Turbo1
Nit1,18,Turbo1_A,Astrocyte,Turbo1
Psmd2,84,Turbo1_A,Astrocyte,Turbo1
Hnrnpul1,79,Turbo1_A,Astrocyte,Turbo1
Atp1a1,99,Turbo1_A,Astrocyte,Turbo1
Ccdc92,1,Turbo1_A,Astrocyte,Turbo1
Mical1,77,Turbo1_A,Astrocyte,Turbo1
Ccar2,82,Turbo1_A,Astrocyte,Turbo1
Cdipt,74,Turbo1_A,Astrocyte,Turbo1
Ptgr2,54,Turbo1_A,Astrocyte,Turbo1
Sirt2,87,Turbo1_A,Astrocyte,Turbo1
Dock6,61,Turbo1_A,Astrocyte,Turbo1
Stx18,26,Turbo1_A,Astrocyte,Turbo1
Mrpl50,6,Turbo1_A,Astrocyte,Turbo1
Snrk,49,Turbo1_A,Astrocyte,Turbo1
Zdhhc5,74,Turbo1_A,Astrocyte,Turbo1
Ttc39c,26,Turbo1_A,Astrocyte,Turbo1
Mtmr6,70,Turbo1_A,Astrocyte,Turbo1
Mios,76,Turbo1_A,Astrocyte,Turbo1
Gdap1l1,89,Turbo1_A,Astrocyte,Turbo1
Rcc1,64,Turbo1_A,Astrocyte,Turbo1
Oxnad1,15,Turbo1_A,Astrocyte,Turbo1
Uba5,66,Turbo1_A,Astrocyte,Turbo1
Paip1,52,Turbo1_A,Astrocyte,Turbo1
Cul7,10,Turbo1_A,Astrocyte,Turbo1
Fam114a2,65,Turbo1_A,Astrocyte,Turbo1
Retreg1,7,Turbo1_A,Astrocyte,Turbo1
Srsf4,NA,Turbo1_A,Astrocyte,Turbo1
Ccdc115,4,Turbo1_A,Astrocyte,Turbo1
Sav1,1,Turbo1_A,Astrocyte,Turbo1
MACIR,11,Turbo1_A,Astrocyte,Turbo1
Pla2g15,20,Turbo1_A,Astrocyte,Turbo1
Bloc1s4,3,Turbo1_A,Astrocyte,Turbo1
Lgalsl,73,Turbo1_A,Astrocyte,Turbo1
Lmcd1,80,Turbo1_A,Astrocyte,Turbo1
Gramd1a,30,Turbo1_A,Astrocyte,Turbo1
Exd2,27,Turbo1_A,Astrocyte,Turbo1
Arl8a,80,Turbo1_A,Astrocyte,Turbo1
Epm2aip1,63,Turbo1_A,Astrocyte,Turbo1
Cbwd1,27,Turbo1_A,Astrocyte,Turbo1
Erlec1,37,Turbo1_A,Astrocyte,Turbo1
Gpn2,11,Turbo1_A,Astrocyte,Turbo1
Nle1,12,Turbo1_A,Astrocyte,Turbo1
Vps4a,58,Turbo1_A,Astrocyte,Turbo1
Tmem30a,50,Turbo1_A,Astrocyte,Turbo1
Rhbdd2,30,Turbo1_A,Astrocyte,Turbo1
Hnrnpu,98,Turbo1_A,Astrocyte,Turbo1
Mospd1,51,Turbo1_A,Astrocyte,Turbo1
Rem2,79,Turbo1_A,Astrocyte,Turbo1
Slc25a3,99,Turbo1_A,Astrocyte,Turbo1
Klhdc3,13,Turbo1_A,Astrocyte,Turbo1
Rbm39,34,Turbo1_A,Astrocyte,Turbo1
Sec63,35,Turbo1_A,Astrocyte,Turbo1
Amot,95,Turbo1_A,Astrocyte,Turbo1
Agap3,82,Turbo1_A,Astrocyte,Turbo1
Adcy3,47,Turbo1_A,Astrocyte,Turbo1
Wasf3,70,Turbo1_A,Astrocyte,Turbo1
Mark1,77,Turbo1_A,Astrocyte,Turbo1
Caskin2,77,Turbo1_A,Astrocyte,Turbo1
Mlc1,76,Turbo1_A,Astrocyte,Turbo1
Dhx36,47,Turbo1_A,Astrocyte,Turbo1
Slc14a1,25,Turbo1_A,Astrocyte,Turbo1
Setd7,56,Turbo1_A,Astrocyte,Turbo1
Adgrv1,56,Turbo1_A,Astrocyte,Turbo1
Nudt16l1,2,Turbo1_A,Astrocyte,Turbo1
Serpinb1b,6,Turbo1_A,Astrocyte,Turbo1
Ppp1r16b,55,Turbo1_A,Astrocyte,Turbo1
Rab40c,31,Turbo1_A,Astrocyte,Turbo1
Acot11,67,Turbo1_A,Astrocyte,Turbo1
Pcdh18,35,Turbo1_A,Astrocyte,Turbo1
Gatad2b,58,Turbo1_A,Astrocyte,Turbo1
Baalc,NA,Turbo1_A,Astrocyte,Turbo1
Cacng8,82,Turbo1_A,Astrocyte,Turbo1
Flnc,31,Turbo1_A,Astrocyte,Turbo1
Cspg4,49,Turbo1_A,Astrocyte,Turbo1
Taf9,31,Turbo1_A,Astrocyte,Turbo1
Pxn,56,Turbo1_A,Astrocyte,Turbo1
Sorcs3,97,Turbo1_A,Astrocyte,Turbo1
Lrp4,70,Turbo1_A,Astrocyte,Turbo1
Pcnx3,24,Turbo1_A,Astrocyte,Turbo1
Ipo4,23,Turbo1_A,Astrocyte,Turbo1
Rsph1,40,Turbo1_A,Astrocyte,Turbo1
Sfpq,91,Turbo1_A,Astrocyte,Turbo1
Nprl3,8,Turbo1_A,Astrocyte,Turbo1
Irgq,52,Turbo1_A,Astrocyte,Turbo1
Ciapin1,78,Turbo1_A,Astrocyte,Turbo1
Impa2,28,Turbo1_A,Astrocyte,Turbo1
Wdr13,82,Turbo1_A,Astrocyte,Turbo1
Acot7,98,Turbo1_A,Astrocyte,Turbo1
Slc12a5,98,Turbo1_A,Astrocyte,Turbo1
Abca7,1,Turbo1_A,Astrocyte,Turbo1
Nrbp2,64,Turbo1_A,Astrocyte,Turbo1
Rab14,93,Turbo1_A,Astrocyte,Turbo1
Chn1,35,Turbo1_A,Astrocyte,Turbo1
Sfxn3,95,Turbo1_A,Astrocyte,Turbo1
Isoc1,46,Turbo1_A,Astrocyte,Turbo1
C11orf54,31,Turbo1_A,Astrocyte,Turbo1
Acly,96,Turbo1_A,Astrocyte,Turbo1
Poldip2,35,Turbo1_A,Astrocyte,Turbo1
Eif4a3,68,Turbo1_A,Astrocyte,Turbo1
Ghitm,42,Turbo1_A,Astrocyte,Turbo1
Ndufs1,90,Turbo1_A,Astrocyte,Turbo1
Slc27a4,87,Turbo1_A,Astrocyte,Turbo1
Snx9,51,Turbo1_A,Astrocyte,Turbo1
Memo1,34,Turbo1_A,Astrocyte,Turbo1
Rnh1,18,Turbo1_A,Astrocyte,Turbo1
Stk38,34,Turbo1_A,Astrocyte,Turbo1
Itm2c,57,Turbo1_A,Astrocyte,Turbo1
Wdr45,39,Turbo1_A,Astrocyte,Turbo1
Rbmxl1,94,Turbo1_A,Astrocyte,Turbo1
Ppa2,39,Turbo1_A,Astrocyte,Turbo1
Chchd6,36,Turbo1_A,Astrocyte,Turbo1
Ddx41,3,Turbo1_A,Astrocyte,Turbo1
Atp5f1c,94,Turbo1_A,Astrocyte,Turbo1
Ddx1,87,Turbo1_A,Astrocyte,Turbo1
Map1lc3a,73,Turbo1_A,Astrocyte,Turbo1
Farp2,62,Turbo1_A,Astrocyte,Turbo1
Cbr4,64,Turbo1_A,Astrocyte,Turbo1
Pus7,19,Turbo1_A,Astrocyte,Turbo1
Sh3bgrl3,39,Turbo1_A,Astrocyte,Turbo1
Golga4,2,Turbo1_A,Astrocyte,Turbo1
Ubap2,40,Turbo1_A,Astrocyte,Turbo1
Tmem168,5,Turbo1_A,Astrocyte,Turbo1
Kdm4b,6,Turbo1_A,Astrocyte,Turbo1
Smap1,92,Turbo1_A,Astrocyte,Turbo1
Tdrd3,58,Turbo1_A,Astrocyte,Turbo1
Rusf1,11,Turbo1_A,Astrocyte,Turbo1
Ncoa5,54,Turbo1_A,Astrocyte,Turbo1
Gldc,20,Turbo1_A,Astrocyte,Turbo1
Csde1,90,Turbo1_A,Astrocyte,Turbo1
Tmem19,41,Turbo1_A,Astrocyte,Turbo1
Usb1,10,Turbo1_A,Astrocyte,Turbo1
Vps11,69,Turbo1_A,Astrocyte,Turbo1
Man2c1,25,Turbo1_A,Astrocyte,Turbo1
Cdc42ep1,52,Turbo1_A,Astrocyte,Turbo1
Hdac11,38,Turbo1_A,Astrocyte,Turbo1
Setd3,57,Turbo1_A,Astrocyte,Turbo1
Acsl6,95,Turbo1_A,Astrocyte,Turbo1
Daglb,24,Turbo1_A,Astrocyte,Turbo1
Ndufs2,73,Turbo1_A,Astrocyte,Turbo1
Snx15,1,Turbo1_A,Astrocyte,Turbo1
Psme3ip1,46,Turbo1_A,Astrocyte,Turbo1
Fig4,18,Turbo1_A,Astrocyte,Turbo1
Rabep2,59,Turbo1_A,Astrocyte,Turbo1
Elp2,35,Turbo1_A,Astrocyte,Turbo1
Prkag2,46,Turbo1_A,Astrocyte,Turbo1
Dgkg,50,Turbo1_A,Astrocyte,Turbo1
Gne,21,Turbo1_A,Astrocyte,Turbo1
Itfg2,1,Turbo1_A,Astrocyte,Turbo1
Frs3,62,Turbo1_A,Astrocyte,Turbo1
Spats2l,22,Turbo1_A,Astrocyte,Turbo1
Fubp1,56,Turbo1_A,Astrocyte,Turbo1
Lrrfip2,2,Turbo1_A,Astrocyte,Turbo1
Spryd4,57,Turbo1_A,Astrocyte,Turbo1
Eif3h,76,Turbo1_A,Astrocyte,Turbo1
Wwox,53,Turbo1_A,Astrocyte,Turbo1
Strbp,38,Turbo1_A,Astrocyte,Turbo1
Hdhd5,13,Turbo1_A,Astrocyte,Turbo1
Eva1a,47,Turbo1_A,Astrocyte,Turbo1
Yars1,67,Turbo1_A,Astrocyte,Turbo1
Ascc2,4,Turbo1_A,Astrocyte,Turbo1
Akr1c21,25,Turbo1_A,Astrocyte,Turbo1
Cisd1,88,Turbo1_A,Astrocyte,Turbo1
Cbs,88,Turbo1_A,Astrocyte,Turbo1
As3mt,82,Turbo1_A,Astrocyte,Turbo1
Zdhhc7,8,Turbo1_A,Astrocyte,Turbo1
Ash2l,15,Turbo1_A,Astrocyte,Turbo1
Sh3d19,58,Turbo1_A,Astrocyte,Turbo1
S1pr5,14,Turbo1_A,Astrocyte,Turbo1
Zfand2b,4,Turbo1_A,Astrocyte,Turbo1
Erlin1,18,Turbo1_A,Astrocyte,Turbo1
Crtc3,70,Turbo1_A,Astrocyte,Turbo1
Rabif,4,Turbo1_A,Astrocyte,Turbo1
Ncald,72,Turbo1_A,Astrocyte,Turbo1
Vps36,63,Turbo1_A,Astrocyte,Turbo1
Creld1,40,Turbo1_A,Astrocyte,Turbo1
Acy3,11,Turbo1_A,Astrocyte,Turbo1
Pnpo,35,Turbo1_A,Astrocyte,Turbo1
Dus3l,15,Turbo1_A,Astrocyte,Turbo1
Osbpl1a,77,Turbo1_A,Astrocyte,Turbo1
Dlg2,96,Turbo1_A,Astrocyte,Turbo1
Glra3,37,Turbo1_A,Astrocyte,Turbo1
Wrnip1,46,Turbo1_A,Astrocyte,Turbo1
Pip4k2c,48,Turbo1_A,Astrocyte,Turbo1
Basp1,58,Turbo1_A,Astrocyte,Turbo1
Pcdhga4,49,Turbo1_A,Astrocyte,Turbo1
Pcdhb18,23,Turbo1_A,Astrocyte,Turbo1
Pcdha9,3,Turbo1_A,Astrocyte,Turbo1
Pcdha7,48,Turbo1_A,Astrocyte,Turbo1
Slc13a3,1,Turbo1_A,Astrocyte,Turbo1
Mapk8,53,Turbo1_A,Astrocyte,Turbo1
Dcp1a,33,Turbo1_A,Astrocyte,Turbo1
Wasl,81,Turbo1_A,Astrocyte,Turbo1
Egln1,11,Turbo1_A,Astrocyte,Turbo1
Ipo9,78,Turbo1_A,Astrocyte,Turbo1
Synpo2,27,Turbo1_A,Astrocyte,Turbo1
Atl3,29,Turbo1_A,Astrocyte,Turbo1
Asl,46,Turbo1_A,Astrocyte,Turbo1
Atg13,12,Turbo1_A,Astrocyte,Turbo1
Arrb2,33,Turbo1_A,Astrocyte,Turbo1
Snx4,48,Turbo1_A,Astrocyte,Turbo1
Mtif2,5,Turbo1_A,Astrocyte,Turbo1
Lrrc49,28,Turbo1_A,Astrocyte,Turbo1
Uckl1,34,Turbo1_A,Astrocyte,Turbo1
Arhgap35,96,Turbo1_A,Astrocyte,Turbo1
D6Wsu163e,26,Turbo1_A,Astrocyte,Turbo1
Uap1,38,Turbo1_A,Astrocyte,Turbo1
Bag2,18,Turbo1_A,Astrocyte,Turbo1
L2hgdh,55,Turbo1_A,Astrocyte,Turbo1
Nln,11,Turbo1_A,Astrocyte,Turbo1
Elmod3,11,Turbo1_A,Astrocyte,Turbo1
Csdc2,39,Turbo1_A,Astrocyte,Turbo1
Rpn1,88,Turbo1_A,Astrocyte,Turbo1
Twf1,80,Turbo1_A,Astrocyte,Turbo1
Mettl13,22,Turbo1_A,Astrocyte,Turbo1
Prpf6,22,Turbo1_A,Astrocyte,Turbo1
Camk1,14,Turbo1_A,Astrocyte,Turbo1
Ndufv1,90,Turbo1_A,Astrocyte,Turbo1
Rnf185,30,Turbo1_A,Astrocyte,Turbo1
Ythdf2,59,Turbo1_A,Astrocyte,Turbo1
Lzts2,61,Turbo1_A,Astrocyte,Turbo1
Dnajc3,26,Turbo1_A,Astrocyte,Turbo1
Lpgat1,61,Turbo1_A,Astrocyte,Turbo1
Ptbp2,72,Turbo1_A,Astrocyte,Turbo1
Ttc1,56,Turbo1_A,Astrocyte,Turbo1
Gbp7,41,Turbo1_A,Astrocyte,Turbo1
Fyttd1,55,Turbo1_A,Astrocyte,Turbo1
Grhpr,67,Turbo1_A,Astrocyte,Turbo1
Diras1,65,Turbo1_A,Astrocyte,Turbo1
Srgap2,82,Turbo1_A,Astrocyte,Turbo1
Srgap1,41,Turbo1_A,Astrocyte,Turbo1
Bmp2k,26,Turbo1_A,Astrocyte,Turbo1
Pcca,100,Turbo1_A,Astrocyte,Turbo1
Vangl2,68,Turbo1_A,Astrocyte,Turbo1
Abhd3,62,Turbo1_A,Astrocyte,Turbo1
Ugp2,91,Turbo1_A,Astrocyte,Turbo1
Sh2b1,53,Turbo1_A,Astrocyte,Turbo1
Lpin1,38,Turbo1_A,Astrocyte,Turbo1
Necab2,58,Turbo1_A,Astrocyte,Turbo1
Rab4b,66,Turbo1_A,Astrocyte,Turbo1
Fgd4,62,Turbo1_A,Astrocyte,Turbo1
Dst,63,Turbo1_A,Astrocyte,Turbo1
Mia2,8,Turbo1_A,Astrocyte,Turbo1
Dcbld2,12,Turbo1_A,Astrocyte,Turbo1
Pofut1,34,Turbo1_A,Astrocyte,Turbo1
Smarca5,38,Turbo1_A,Astrocyte,Turbo1
Lrp1,92,Turbo1_A,Astrocyte,Turbo1
Sncb,81,Turbo1_A,Astrocyte,Turbo1
Supt16h,39,Turbo1_A,Astrocyte,Turbo1
Kcnh5,15,Turbo1_A,Astrocyte,Turbo1
Fdps,71,Turbo1_A,Astrocyte,Turbo1
Chrm5,3,Turbo1_A,Astrocyte,Turbo1
Wdr7,96,Turbo1_A,Astrocyte,Turbo1
Fads1,46,Turbo1_A,Astrocyte,Turbo1
Syt17,42,Turbo1_A,Astrocyte,Turbo1
Hlcs,82,Turbo1_A,Astrocyte,Turbo1
Syt12,37,Turbo1_A,Astrocyte,Turbo1
Brinp1,66,Turbo1_A,Astrocyte,Turbo1
Ak5,66,Turbo1_A,Astrocyte,Turbo1
Vps16,69,Turbo1_A,Astrocyte,Turbo1
Ivns1abp,9,Turbo1_A,Astrocyte,Turbo1
Als2,27,Turbo1_A,Astrocyte,Turbo1
Rab31,27,Turbo1_A,Astrocyte,Turbo1
Tardbp,94,Turbo1_A,Astrocyte,Turbo1
Hnrnpll,82,Turbo1_A,Astrocyte,Turbo1
Etfdh,85,Turbo1_A,Astrocyte,Turbo1
Tubgcp2,40,Turbo1_A,Astrocyte,Turbo1
Acaa1a,54,Turbo1_A,Astrocyte,Turbo1
Tf,42,Turbo1_A,Astrocyte,Turbo1
Sh3bp4,39,Turbo1_A,Astrocyte,Turbo1
Rheb,80,Turbo1_A,Astrocyte,Turbo1
Tmco1,48,Turbo1_A,Astrocyte,Turbo1
Sf3b3,89,Turbo1_A,Astrocyte,Turbo1
Golga2,55,Turbo1_A,Astrocyte,Turbo1
Cyrib,85,Turbo1_A,Astrocyte,Turbo1
Alg1,23,Turbo1_A,Astrocyte,Turbo1
Rin1,37,Turbo1_A,Astrocyte,Turbo1
Mrpl37,32,Turbo1_A,Astrocyte,Turbo1
Tor1aip1,38,Turbo1_A,Astrocyte,Turbo1
Chmp1a,22,Turbo1_A,Astrocyte,Turbo1
Cryzl1,51,Turbo1_A,Astrocyte,Turbo1
Macrod1,3,Turbo1_A,Astrocyte,Turbo1
Dars1,94,Turbo1_A,Astrocyte,Turbo1
Traf7,29,Turbo1_A,Astrocyte,Turbo1
Ppp6r3,76,Turbo1_A,Astrocyte,Turbo1
Mthfd1,92,Turbo1_A,Astrocyte,Turbo1
Pcyt2,80,Turbo1_A,Astrocyte,Turbo1
Fastkd2,23,Turbo1_A,Astrocyte,Turbo1
Tubb6,84,Turbo1_A,Astrocyte,Turbo1
Slc25a36,23,Turbo1_A,Astrocyte,Turbo1
Pdk3,4,Turbo1_A,Astrocyte,Turbo1
Gmppa,58,Turbo1_A,Astrocyte,Turbo1
Clip1,75,Turbo1_A,Astrocyte,Turbo1
Tspan2,49,Turbo1_A,Astrocyte,Turbo1
Far1,37,Turbo1_A,Astrocyte,Turbo1
Kctd10,32,Turbo1_A,Astrocyte,Turbo1
Tmem132a,50,Turbo1_A,Astrocyte,Turbo1
Glyr1,50,Turbo1_A,Astrocyte,Turbo1
Mtarc2,83,Turbo1_A,Astrocyte,Turbo1
Pycr2,73,Turbo1_A,Astrocyte,Turbo1
Lrrc59,49,Turbo1_A,Astrocyte,Turbo1
Chid1,11,Turbo1_A,Astrocyte,Turbo1
Phaf1,69,Turbo1_A,Astrocyte,Turbo1
Pdia6,46,Turbo1_A,Astrocyte,Turbo1
Pde2a,80,Turbo1_A,Astrocyte,Turbo1
Prpf3,86,Turbo1_A,Astrocyte,Turbo1
Plrg1,28,Turbo1_A,Astrocyte,Turbo1
Prmt7,22,Turbo1_A,Astrocyte,Turbo1
Ubxn1,40,Turbo1_A,Astrocyte,Turbo1
Ggact,10,Turbo1_A,Astrocyte,Turbo1
Dbr1,6,Turbo1_A,Astrocyte,Turbo1
Blvrb,54,Turbo1_A,Astrocyte,Turbo1
Wbp11,50,Turbo1_A,Astrocyte,Turbo1
Polr2h,15,Turbo1_A,Astrocyte,Turbo1
Csmd1,42,Turbo1_A,Astrocyte,Turbo1
Ppp1r16a,28,Turbo1_A,Astrocyte,Turbo1
Camk2g,68,Turbo1_A,Astrocyte,Turbo1
Tom1l1,NA,Turbo1_A,Astrocyte,Turbo1
Tgs1,9,Turbo1_A,Astrocyte,Turbo1
Gprc5b,85,Turbo1_A,Astrocyte,Turbo1
Cic,NA,Turbo1_A,Astrocyte,Turbo1
Xpo5,21,Turbo1_A,Astrocyte,Turbo1
Med15,18,Turbo1_A,Astrocyte,Turbo1
Mta3,29,Turbo1_A,Astrocyte,Turbo1
