gs_long2,pct,condition2,cell,BioID
Nfia,NA,NL3_A,Astrocyte,NL3
Epha4,NA,NL3_A,Astrocyte,NL3
Mark3,92,NL3_A,Astrocyte,NL3
Epha2,NA,NL3_A,Astrocyte,NL3
Enah,NA,NL3_A,Astrocyte,NL3
Atp5f1a,NA,NL3_A,Astrocyte,NL3
Grin2d,NA,NL3_A,Astrocyte,NL3
Kcnb1,NA,NL3_A,Astrocyte,NL3
Kcnd1,24,NL3_A,Astrocyte,NL3
Rela,NA,NL3_A,Astrocyte,NL3
Ckb,NA,NL3_A,Astrocyte,NL3
Smpd1,NA,NL3_A,Astrocyte,NL3
Nf1,NA,NL3_A,Astrocyte,NL3
KRT17,NA,NL3_A,Astrocyte,NL3
Yes1,NA,NL3_A,Astrocyte,NL3
Cdk18,36,NL3_A,Astrocyte,NL3
Mark2,NA,NL3_A,Astrocyte,NL3
Hspg2,38,NL3_A,Astrocyte,NL3
Fabp5,NA,NL3_A,Astrocyte,NL3
Ptprg,25,NL3_A,Astrocyte,NL3
Pc,NA,NL3_A,Astrocyte,NL3
Drp2,46,NL3_A,Astrocyte,NL3
Eml1,NA,NL3_A,Astrocyte,NL3
Eif5b,NA,NL3_A,Astrocyte,NL3
Anxa7,NA,NL3_A,Astrocyte,NL3
Bax,NA,NL3_A,Astrocyte,NL3
Dmwd,NA,NL3_A,Astrocyte,NL3
Calb2,NA,NL3_A,Astrocyte,NL3
Kcnma1,NA,NL3_A,Astrocyte,NL3
Eps8,94,NL3_A,Astrocyte,NL3
Padi2,NA,NL3_A,Astrocyte,NL3
Ssrp1,NA,NL3_A,Astrocyte,NL3
Slc7a1,74,NL3_A,Astrocyte,NL3
Agbl4,NA,NL3_A,Astrocyte,NL3
Inf2,NA,NL3_A,Astrocyte,NL3
Unc79,NA,NL3_A,Astrocyte,NL3
Trio,NA,NL3_A,Astrocyte,NL3
Slc45a4,NA,NL3_A,Astrocyte,NL3
Vps8,NA,NL3_A,Astrocyte,NL3
Dact3,NA,NL3_A,Astrocyte,NL3
Itgb8,NA,NL3_A,Astrocyte,NL3
Tanc1,NA,NL3_A,Astrocyte,NL3
Npepps,NA,NL3_A,Astrocyte,NL3
Pepd,NA,NL3_A,Astrocyte,NL3
Relch,NA,NL3_A,Astrocyte,NL3
Gspt2,NA,NL3_A,Astrocyte,NL3
Kcnc2,NA,NL3_A,Astrocyte,NL3
Map6d1,NA,NL3_A,Astrocyte,NL3
Grm2,NA,NL3_A,Astrocyte,NL3
Fam171b,NA,NL3_A,Astrocyte,NL3
Dok7,12,NL3_A,Astrocyte,NL3
Map3k13,NA,NL3_A,Astrocyte,NL3
Cpne9,NA,NL3_A,Astrocyte,NL3
Phactr1,NA,NL3_A,Astrocyte,NL3
Gsk3a,NA,NL3_A,Astrocyte,NL3
Psd3,NA,NL3_A,Astrocyte,NL3
Hsdl2,NA,NL3_A,Astrocyte,NL3
Trpm1,59,NL3_A,Astrocyte,NL3
Msto1,NA,NL3_A,Astrocyte,NL3
Slc39a7,NA,NL3_A,Astrocyte,NL3
Cnnm3,73,NL3_A,Astrocyte,NL3
Acot6,NA,NL3_A,Astrocyte,NL3
Osbp,NA,NL3_A,Astrocyte,NL3
March5,NA,NL3_A,Astrocyte,NL3
Prex2,NA,NL3_A,Astrocyte,NL3
Plekhf1,NA,NL3_A,Astrocyte,NL3
Mrpl10,NA,NL3_A,Astrocyte,NL3
Patl1,NA,NL3_A,Astrocyte,NL3
Fahd2,NA,NL3_A,Astrocyte,NL3
Hs1bp3,NA,NL3_A,Astrocyte,NL3
Cul4a,NA,NL3_A,Astrocyte,NL3
Abraxas2,NA,NL3_A,Astrocyte,NL3
Sppl2b,4,NL3_A,Astrocyte,NL3
Ppp1r21,NA,NL3_A,Astrocyte,NL3
Stt3b,NA,NL3_A,Astrocyte,NL3
Hp1bp3,NA,NL3_A,Astrocyte,NL3
Rnf157,NA,NL3_A,Astrocyte,NL3
Iqsec3,NA,NL3_A,Astrocyte,NL3
Lpcat1,NA,NL3_A,Astrocyte,NL3
Spryd7,NA,NL3_A,Astrocyte,NL3
Gmps,NA,NL3_A,Astrocyte,NL3
Mat2a,NA,NL3_A,Astrocyte,NL3
Ric8a,NA,NL3_A,Astrocyte,NL3
Pde12,36,NL3_A,Astrocyte,NL3
Zc3h15,NA,NL3_A,Astrocyte,NL3
Smarca4,NA,NL3_A,Astrocyte,NL3
Prrc2c,NA,NL3_A,Astrocyte,NL3
Trappc10,NA,NL3_A,Astrocyte,NL3
Gdpgp1,NA,NL3_A,Astrocyte,NL3
Scrn3,NA,NL3_A,Astrocyte,NL3
Tmem38a,NA,NL3_A,Astrocyte,NL3
Ccdc102a,NA,NL3_A,Astrocyte,NL3
Micall2,NA,NL3_A,Astrocyte,NL3
Ctdnep1,NA,NL3_A,Astrocyte,NL3
Ankmy2,NA,NL3_A,Astrocyte,NL3
Pnpla6,NA,NL3_A,Astrocyte,NL3
Hk3,3,NL3_A,Astrocyte,NL3
Cblb,NA,NL3_A,Astrocyte,NL3
Krt2,NA,NL3_A,Astrocyte,NL3
Pbxip1,NA,NL3_A,Astrocyte,NL3
Tmem63b,NA,NL3_A,Astrocyte,NL3
Pip4p1,NA,NL3_A,Astrocyte,NL3
Cnnm2,NA,NL3_A,Astrocyte,NL3
Psmd1,NA,NL3_A,Astrocyte,NL3
Slc17a7,NA,NL3_A,Astrocyte,NL3
Fam131b,NA,NL3_A,Astrocyte,NL3
Aifm3,81,NL3_A,Astrocyte,NL3
Lmtk2,NA,NL3_A,Astrocyte,NL3
Cybc1,NA,NL3_A,Astrocyte,NL3
Slc25a33,NA,NL3_A,Astrocyte,NL3
Esyt2,63,NL3_A,Astrocyte,NL3
Trappc9,NA,NL3_A,Astrocyte,NL3
Khsrp,NA,NL3_A,Astrocyte,NL3
Pag1,NA,NL3_A,Astrocyte,NL3
Ddb1,NA,NL3_A,Astrocyte,NL3
Dennd1b,NA,NL3_A,Astrocyte,NL3
Mast3,NA,NL3_A,Astrocyte,NL3
Rnf149,23,NL3_A,Astrocyte,NL3
Sec24a,NA,NL3_A,Astrocyte,NL3
Ctu2,NA,NL3_A,Astrocyte,NL3
Gse1,NA,NL3_A,Astrocyte,NL3
Ulk3,NA,NL3_A,Astrocyte,NL3
Hectd3,NA,NL3_A,Astrocyte,NL3
Lbr,NA,NL3_A,Astrocyte,NL3
Qrich1,NA,NL3_A,Astrocyte,NL3
Ttll12,NA,NL3_A,Astrocyte,NL3
Wdr41,NA,NL3_A,Astrocyte,NL3
NA,NA,NL3_A,Astrocyte,NL3
Ube2z,NA,NL3_A,Astrocyte,NL3
Puf60,NA,NL3_A,Astrocyte,NL3
Zyg11b,NA,NL3_A,Astrocyte,NL3
Garem1,65,NL3_A,Astrocyte,NL3
Wdr19,NA,NL3_A,Astrocyte,NL3
Hdhd2,NA,NL3_A,Astrocyte,NL3
Arfgef3,NA,NL3_A,Astrocyte,NL3
Sdk1,NA,NL3_A,Astrocyte,NL3
Dip2b,NA,NL3_A,Astrocyte,NL3
Wnk2,NA,NL3_A,Astrocyte,NL3
Limch1,NA,NL3_A,Astrocyte,NL3
Plxnd1,NA,NL3_A,Astrocyte,NL3
Shisa6,NA,NL3_A,Astrocyte,NL3
Nt5dc3,NA,NL3_A,Astrocyte,NL3
Dab2ip,NA,NL3_A,Astrocyte,NL3
Adgrb1,NA,NL3_A,Astrocyte,NL3
Gfod1,NA,NL3_A,Astrocyte,NL3
Snx27,NA,NL3_A,Astrocyte,NL3
Agap2,NA,NL3_A,Astrocyte,NL3
Pitpnm3,NA,NL3_A,Astrocyte,NL3
Slc22a23,66,NL3_A,Astrocyte,NL3
Aak1,NA,NL3_A,Astrocyte,NL3
Slc2a13,NA,NL3_A,Astrocyte,NL3
Tenm4,NA,NL3_A,Astrocyte,NL3
Camkv,NA,NL3_A,Astrocyte,NL3
Dop1b,NA,NL3_A,Astrocyte,NL3
Nol8,NA,NL3_A,Astrocyte,NL3
Pdap1,NA,NL3_A,Astrocyte,NL3
Arhgap17,NA,NL3_A,Astrocyte,NL3
Plekha7,NA,NL3_A,Astrocyte,NL3
Cnep1r1,NA,NL3_A,Astrocyte,NL3
Edc4,NA,NL3_A,Astrocyte,NL3
Usp19,NA,NL3_A,Astrocyte,NL3
Gtpbp2,10,NL3_A,Astrocyte,NL3
NA,NA,NL3_A,Astrocyte,NL3
Rmdn3,NA,NL3_A,Astrocyte,NL3
Smu1,NA,NL3_A,Astrocyte,NL3
Pak6,NA,NL3_A,Astrocyte,NL3
Mccc2,NA,NL3_A,Astrocyte,NL3
Gpd1l,NA,NL3_A,Astrocyte,NL3
Cog7,NA,NL3_A,Astrocyte,NL3
Smcr8,NA,NL3_A,Astrocyte,NL3
Ankrd27,NA,NL3_A,Astrocyte,NL3
Mcu,NA,NL3_A,Astrocyte,NL3
Ppp1r12c,NA,NL3_A,Astrocyte,NL3
Lclat1,37,NL3_A,Astrocyte,NL3
Usp30,NA,NL3_A,Astrocyte,NL3
Gpr162,48,NL3_A,Astrocyte,NL3
Gprin1,NA,NL3_A,Astrocyte,NL3
Cryzl2,27,NL3_A,Astrocyte,NL3
Prrc1,NA,NL3_A,Astrocyte,NL3
Arhgef40,52,NL3_A,Astrocyte,NL3
Sec31a,NA,NL3_A,Astrocyte,NL3
Fcho2,NA,NL3_A,Astrocyte,NL3
Tgfbrap1,NA,NL3_A,Astrocyte,NL3
Lingo2,NA,NL3_A,Astrocyte,NL3
Plcl1,49,NL3_A,Astrocyte,NL3
Insyn2a,NA,NL3_A,Astrocyte,NL3
Fchsd2,NA,NL3_A,Astrocyte,NL3
Sorbs2,NA,NL3_A,Astrocyte,NL3
Cdkl5,NA,NL3_A,Astrocyte,NL3
MAP11,71,NL3_A,Astrocyte,NL3
Cdc42bpa,NA,NL3_A,Astrocyte,NL3
Tbc1d24,NA,NL3_A,Astrocyte,NL3
Them4,NA,NL3_A,Astrocyte,NL3
Strada,47,NL3_A,Astrocyte,NL3
Pgap1,NA,NL3_A,Astrocyte,NL3
Pdp1,NA,NL3_A,Astrocyte,NL3
Ksr2,72,NL3_A,Astrocyte,NL3
Fam91a1,NA,NL3_A,Astrocyte,NL3
Ermp1,NA,NL3_A,Astrocyte,NL3
Vps51,NA,NL3_A,Astrocyte,NL3
Slc30a10,NA,NL3_A,Astrocyte,NL3
Grm5,NA,NL3_A,Astrocyte,NL3
Tubal3,NA,NL3_A,Astrocyte,NL3
Ankrd13c,NA,NL3_A,Astrocyte,NL3
Fam81a,NA,NL3_A,Astrocyte,NL3
Macrod2,NA,NL3_A,Astrocyte,NL3
Rgl3,NA,NL3_A,Astrocyte,NL3
Prr7,NA,NL3_A,Astrocyte,NL3
Nt5c2,NA,NL3_A,Astrocyte,NL3
Elmod1,52,NL3_A,Astrocyte,NL3
Afg1l,16,NL3_A,Astrocyte,NL3
Pacs2,NA,NL3_A,Astrocyte,NL3
Carmil2,NA,NL3_A,Astrocyte,NL3
Vezt,NA,NL3_A,Astrocyte,NL3
Stox2,NA,NL3_A,Astrocyte,NL3
Shank3,NA,NL3_A,Astrocyte,NL3
Fam189a2,33,NL3_A,Astrocyte,NL3
Abl2,NA,NL3_A,Astrocyte,NL3
Oxr1,NA,NL3_A,Astrocyte,NL3
Unc13a,NA,NL3_A,Astrocyte,NL3
Plch1,8,NL3_A,Astrocyte,NL3
Arap1,NA,NL3_A,Astrocyte,NL3
Odr4,NA,NL3_A,Astrocyte,NL3
Trp53i11,NA,NL3_A,Astrocyte,NL3
Xirp2,NA,NL3_A,Astrocyte,NL3
Dscaml1,NA,NL3_A,Astrocyte,NL3
Cdv3,NA,NL3_A,Astrocyte,NL3
Snx33,NA,NL3_A,Astrocyte,NL3
Tmem65,NA,NL3_A,Astrocyte,NL3
Tapt1,NA,NL3_A,Astrocyte,NL3
Phactr4,NA,NL3_A,Astrocyte,NL3
Ankrd28,NA,NL3_A,Astrocyte,NL3
Pla2g4e,NA,NL3_A,Astrocyte,NL3
Spire1,NA,NL3_A,Astrocyte,NL3
Ddx46,NA,NL3_A,Astrocyte,NL3
Thrap3,NA,NL3_A,Astrocyte,NL3
Scn2b,NA,NL3_A,Astrocyte,NL3
Deptor,NA,NL3_A,Astrocyte,NL3
Tab3,22,NL3_A,Astrocyte,NL3
Spag9,NA,NL3_A,Astrocyte,NL3
Pex1,NA,NL3_A,Astrocyte,NL3
Tut7,NA,NL3_A,Astrocyte,NL3
Stxbp5l,NA,NL3_A,Astrocyte,NL3
Slc4a10,NA,NL3_A,Astrocyte,NL3
Psd,NA,NL3_A,Astrocyte,NL3
Jcad,NA,NL3_A,Astrocyte,NL3
Kctd16,NA,NL3_A,Astrocyte,NL3
Iqsec2,NA,NL3_A,Astrocyte,NL3
Ipcef1,44,NL3_A,Astrocyte,NL3
Spata13,NA,NL3_A,Astrocyte,NL3
Prkaa1,NA,NL3_A,Astrocyte,NL3
Tmem256,NA,NL3_A,Astrocyte,NL3
Nufip2,NA,NL3_A,Astrocyte,NL3
Taok1,NA,NL3_A,Astrocyte,NL3
Mlip,NA,NL3_A,Astrocyte,NL3
Slc39a12,97,NL3_A,Astrocyte,NL3
Cemip2,63,NL3_A,Astrocyte,NL3
Arhgap1,NA,NL3_A,Astrocyte,NL3
Xkr7,NA,NL3_A,Astrocyte,NL3
Xkr4,NA,NL3_A,Astrocyte,NL3
Vps13a,NA,NL3_A,Astrocyte,NL3
C2cd4cC2CD4,NA,NL3_A,Astrocyte,NL3
Slc25a51,70,NL3_A,Astrocyte,NL3
Cnrip1,NA,NL3_A,Astrocyte,NL3
Sdr39u1,70,NL3_A,Astrocyte,NL3
Trappc1,37,NL3_A,Astrocyte,NL3
Crad,NA,NL3_A,Astrocyte,NL3
Diras2,NA,NL3_A,Astrocyte,NL3
Heatr5a,NA,NL3_A,Astrocyte,NL3
Osbp2,NA,NL3_A,Astrocyte,NL3
Cdh12,NA,NL3_A,Astrocyte,NL3
Brsk1,66,NL3_A,Astrocyte,NL3
Ccdc88a,NA,NL3_A,Astrocyte,NL3
Ccdc85a,NA,NL3_A,Astrocyte,NL3
Cyfip2,NA,NL3_A,Astrocyte,NL3
Tom1l2,NA,NL3_A,Astrocyte,NL3
Dhrs13,NA,NL3_A,Astrocyte,NL3
Zzef1,NA,NL3_A,Astrocyte,NL3
Abr,NA,NL3_A,Astrocyte,NL3
Arhgap44,NA,NL3_A,Astrocyte,NL3
Tns3,NA,NL3_A,Astrocyte,NL3
Ankrd40,NA,NL3_A,Astrocyte,NL3
Pfas,NA,NL3_A,Astrocyte,NL3
Synrg,NA,NL3_A,Astrocyte,NL3
Rap1gap2,NA,NL3_A,Astrocyte,NL3
Tbc1d9b,NA,NL3_A,Astrocyte,NL3
Cluh,NA,NL3_A,Astrocyte,NL3
Mks1,NA,NL3_A,Astrocyte,NL3
Ssh2,NA,NL3_A,Astrocyte,NL3
Acaca,NA,NL3_A,Astrocyte,NL3
Myh1,NA,NL3_A,Astrocyte,NL3
Wwc1,NA,NL3_A,Astrocyte,NL3
Specc1,NA,NL3_A,Astrocyte,NL3
Myo1d,2,NL3_A,Astrocyte,NL3
Kiaa0100,NA,NL3_A,Astrocyte,NL3
Rabl6,NA,NL3_A,Astrocyte,NL3
Dnajc11,NA,NL3_A,Astrocyte,NL3
Dyrk2,NA,NL3_A,Astrocyte,NL3
Wdr34,NA,NL3_A,Astrocyte,NL3
Hykk,NA,NL3_A,Astrocyte,NL3
Acbd5,NA,NL3_A,Astrocyte,NL3
Lmtk3,NA,NL3_A,Astrocyte,NL3
Arcn1,NA,NL3_A,Astrocyte,NL3
Rnf123,NA,NL3_A,Astrocyte,NL3
Zdhhc20,21,NL3_A,Astrocyte,NL3
Zdhhc18,NA,NL3_A,Astrocyte,NL3
Zdhhc23,NA,NL3_A,Astrocyte,NL3
Zdhhc8,NA,NL3_A,Astrocyte,NL3
Sema5b,NA,NL3_A,Astrocyte,NL3
Mast2,NA,NL3_A,Astrocyte,NL3
Ogdh,NA,NL3_A,Astrocyte,NL3
Cttn,NA,NL3_A,Astrocyte,NL3
Kcnh1,NA,NL3_A,Astrocyte,NL3
Myl6,NA,NL3_A,Astrocyte,NL3
Adora1,NA,NL3_A,Astrocyte,NL3
Icam5,NA,NL3_A,Astrocyte,NL3
Nr2f1,NA,NL3_A,Astrocyte,NL3
Flot2,NA,NL3_A,Astrocyte,NL3
Hnrnpd,NA,NL3_A,Astrocyte,NL3
Ppp5c,NA,NL3_A,Astrocyte,NL3
Psmb6,NA,NL3_A,Astrocyte,NL3
Map3k12,NA,NL3_A,Astrocyte,NL3
Slc27a1,NA,NL3_A,Astrocyte,NL3
Tcf4,NA,NL3_A,Astrocyte,NL3
Slc30a1,91,NL3_A,Astrocyte,NL3
Khdrbs1,NA,NL3_A,Astrocyte,NL3
Igf1r,NA,NL3_A,Astrocyte,NL3
Gcdh,NA,NL3_A,Astrocyte,NL3
Stxbp3,87,NL3_A,Astrocyte,NL3
Cldn11,NA,NL3_A,Astrocyte,NL3
Gas7,NA,NL3_A,Astrocyte,NL3
Rasa3,92,NL3_A,Astrocyte,NL3
Traf3,NA,NL3_A,Astrocyte,NL3
Mertk,91,NL3_A,Astrocyte,NL3
Akt2,NA,NL3_A,Astrocyte,NL3
Ppp1r1b,NA,NL3_A,Astrocyte,NL3
Dvl2,NA,NL3_A,Astrocyte,NL3
Serpinb6,NA,NL3_A,Astrocyte,NL3
Stip1,NA,NL3_A,Astrocyte,NL3
Caprin1,NA,NL3_A,Astrocyte,NL3
Reep5,NA,NL3_A,Astrocyte,NL3
Arhgef2,NA,NL3_A,Astrocyte,NL3
Elavl2,NA,NL3_A,Astrocyte,NL3
Elavl3,NA,NL3_A,Astrocyte,NL3
Eps15l1,NA,NL3_A,Astrocyte,NL3
Vdac2,NA,NL3_A,Astrocyte,NL3
Vdac3,NA,NL3_A,Astrocyte,NL3
Vdac1,NA,NL3_A,Astrocyte,NL3
Kpna1,NA,NL3_A,Astrocyte,NL3
Papss1,NA,NL3_A,Astrocyte,NL3
Ppp2r5c,NA,NL3_A,Astrocyte,NL3
Asns,NA,NL3_A,Astrocyte,NL3
Tmpo,NA,NL3_A,Astrocyte,NL3
Hars,NA,NL3_A,Astrocyte,NL3
Pak3,NA,NL3_A,Astrocyte,NL3
Tsc2,NA,NL3_A,Astrocyte,NL3
Dvl3,NA,NL3_A,Astrocyte,NL3
Ei24,NA,NL3_A,Astrocyte,NL3
Adam9,28,NL3_A,Astrocyte,NL3
Ppm1g,NA,NL3_A,Astrocyte,NL3
Cdc37,NA,NL3_A,Astrocyte,NL3
Ksr1,NA,NL3_A,Astrocyte,NL3
Abcb7,64,NL3_A,Astrocyte,NL3
Gbp4,NA,NL3_A,Astrocyte,NL3
Shc3,NA,NL3_A,Astrocyte,NL3
Astn1,NA,NL3_A,Astrocyte,NL3
Bcar1,NA,NL3_A,Astrocyte,NL3
Slc9a1,NA,NL3_A,Astrocyte,NL3
Mapre1,NA,NL3_A,Astrocyte,NL3
Prdx2,NA,NL3_A,Astrocyte,NL3
Hcfc1,NA,NL3_A,Astrocyte,NL3
Rgl2,NA,NL3_A,Astrocyte,NL3
Pik3c2a,NA,NL3_A,Astrocyte,NL3
Pafah1b3,NA,NL3_A,Astrocyte,NL3
Pafah1b2,NA,NL3_A,Astrocyte,NL3
Arhgef1,NA,NL3_A,Astrocyte,NL3
Eif2d,NA,NL3_A,Astrocyte,NL3
Nell2,NA,NL3_A,Astrocyte,NL3
Snta1,99,NL3_A,Astrocyte,NL3
Sntb2,NA,NL3_A,Astrocyte,NL3
Igbp1,NA,NL3_A,Astrocyte,NL3
Soat1,39,NL3_A,Astrocyte,NL3
Acvr1b,26,NL3_A,Astrocyte,NL3
Abcd2,NA,NL3_A,Astrocyte,NL3
Cacna1e,NA,NL3_A,Astrocyte,NL3
Ctnna2,NA,NL3_A,Astrocyte,NL3
Apc,NA,NL3_A,Astrocyte,NL3
Hspa4,NA,NL3_A,Astrocyte,NL3
Slc6a3,62,NL3_A,Astrocyte,NL3
Bcap31,NA,NL3_A,Astrocyte,NL3
Bad,NA,NL3_A,Astrocyte,NL3
Bcan,NA,NL3_A,Astrocyte,NL3
Cct6b,NA,NL3_A,Astrocyte,NL3
Pcolce,NA,NL3_A,Astrocyte,NL3
Prkg2,NA,NL3_A,Astrocyte,NL3
Hras,NA,NL3_A,Astrocyte,NL3
Clcn4,NA,NL3_A,Astrocyte,NL3
Kcna4,NA,NL3_A,Astrocyte,NL3
Hadh,NA,NL3_A,Astrocyte,NL3
Znf638,NA,NL3_A,Astrocyte,NL3
Pde1a,NA,NL3_A,Astrocyte,NL3
Alcam,NA,NL3_A,Astrocyte,NL3
Rev3l,NA,NL3_A,Astrocyte,NL3
Trim25,NA,NL3_A,Astrocyte,NL3
Erbb4,NA,NL3_A,Astrocyte,NL3
Snap91,NA,NL3_A,Astrocyte,NL3
Fscn1,NA,NL3_A,Astrocyte,NL3
Fxr1,NA,NL3_A,Astrocyte,NL3
Gpam,NA,NL3_A,Astrocyte,NL3
Ktn1,NA,NL3_A,Astrocyte,NL3
Gdi2,NA,NL3_A,Astrocyte,NL3
Slc20a1,80,NL3_A,Astrocyte,NL3
Znf148,NA,NL3_A,Astrocyte,NL3
Grid2,66,NL3_A,Astrocyte,NL3
Grik5,NA,NL3_A,Astrocyte,NL3
Grid1,56,NL3_A,Astrocyte,NL3
Pacsin1,NA,NL3_A,Astrocyte,NL3
Ddx19a,NA,NL3_A,Astrocyte,NL3
Ddx5,NA,NL3_A,Astrocyte,NL3
Slc29a2,NA,NL3_A,Astrocyte,NL3
Atrx,NA,NL3_A,Astrocyte,NL3
Hspa1a,NA,NL3_A,Astrocyte,NL3
Hsph1,NA,NL3_A,Astrocyte,NL3
Elavl4,NA,NL3_A,Astrocyte,NL3
Il1rap,NA,NL3_A,Astrocyte,NL3
Mrps31,NA,NL3_A,Astrocyte,NL3
Cd47,NA,NL3_A,Astrocyte,NL3
Itga6,68,NL3_A,Astrocyte,NL3
Znf354a,NA,NL3_A,Astrocyte,NL3
Phgdh,NA,NL3_A,Astrocyte,NL3
Kif5b,NA,NL3_A,Astrocyte,NL3
Kif3b,NA,NL3_A,Astrocyte,NL3
Lasp1,NA,NL3_A,Astrocyte,NL3
Lrrn1,NA,NL3_A,Astrocyte,NL3
Mrc1,3,NL3_A,Astrocyte,NL3
Mapk10,NA,NL3_A,Astrocyte,NL3
Fgfr3,35,NL3_A,Astrocyte,NL3
Myh10,NA,NL3_A,Astrocyte,NL3
Mog,NA,NL3_A,Astrocyte,NL3
Kcna6,NA,NL3_A,Astrocyte,NL3
Npm1,NA,NL3_A,Astrocyte,NL3
Nnt,NA,NL3_A,Astrocyte,NL3
Pcbp2,NA,NL3_A,Astrocyte,NL3
Pea15,NA,NL3_A,Astrocyte,NL3
Map3k7,NA,NL3_A,Astrocyte,NL3
Prkci,NA,NL3_A,Astrocyte,NL3
Plcg1,NA,NL3_A,Astrocyte,NL3
Pon2,NA,NL3_A,Astrocyte,NL3
Ddx3y,NA,NL3_A,Astrocyte,NL3
Prkd1,NA,NL3_A,Astrocyte,NL3
Dlg4,NA,NL3_A,Astrocyte,NL3
Jak2,NA,NL3_A,Astrocyte,NL3
Ptpn14,1,NL3_A,Astrocyte,NL3
Ptprr,NA,NL3_A,Astrocyte,NL3
Dag1,90,NL3_A,Astrocyte,NL3
Ddx3x,NA,NL3_A,Astrocyte,NL3
Ralbp1,41,NL3_A,Astrocyte,NL3
Sema4a,60,NL3_A,Astrocyte,NL3
Sema4b,41,NL3_A,Astrocyte,NL3
Ssr4,NA,NL3_A,Astrocyte,NL3
Dpysl3,NA,NL3_A,Astrocyte,NL3
Scn9a,NA,NL3_A,Astrocyte,NL3
Sptbn1,NA,NL3_A,Astrocyte,NL3
Syp,NA,NL3_A,Astrocyte,NL3
Tgoln1,NA,NL3_A,Astrocyte,NL3
Trim28,NA,NL3_A,Astrocyte,NL3
Tsn,NA,NL3_A,Astrocyte,NL3
Tfrc,NA,NL3_A,Astrocyte,NL3
Irak1,NA,NL3_A,Astrocyte,NL3
Speg,NA,NL3_A,Astrocyte,NL3
Epha6,NA,NL3_A,Astrocyte,NL3
Sorbs1,NA,NL3_A,Astrocyte,NL3
Dbnl,NA,NL3_A,Astrocyte,NL3
Sh3gl1,NA,NL3_A,Astrocyte,NL3
Sh3gl2,NA,NL3_A,Astrocyte,NL3
Ndufa4,NA,NL3_A,Astrocyte,NL3
Cstb,NA,NL3_A,Astrocyte,NL3
Smad2,NA,NL3_A,Astrocyte,NL3
Nptx1,NA,NL3_A,Astrocyte,NL3
Fkbp3,NA,NL3_A,Astrocyte,NL3
Eif4g2,NA,NL3_A,Astrocyte,NL3
Vat1,NA,NL3_A,Astrocyte,NL3
Zfp91,NA,NL3_A,Astrocyte,NL3
Zyx,NA,NL3_A,Astrocyte,NL3
Ptp4a1,42,NL3_A,Astrocyte,NL3
Nup62,NA,NL3_A,Astrocyte,NL3
Map2k2,68,NL3_A,Astrocyte,NL3
Kcnc3,30,NL3_A,Astrocyte,NL3
Rab34,NA,NL3_A,Astrocyte,NL3
Crk,NA,NL3_A,Astrocyte,NL3
Raly,NA,NL3_A,Astrocyte,NL3
Gdpd5,25,NL3_A,Astrocyte,NL3
Hepacam,98,NL3_A,Astrocyte,NL3
Spr,NA,NL3_A,Astrocyte,NL3
Runx3,NA,NL3_A,Astrocyte,NL3
Maoa,NA,NL3_A,Astrocyte,NL3
Pik3r3,NA,NL3_A,Astrocyte,NL3
Sema4c,NA,NL3_A,Astrocyte,NL3
Agtpbp1,NA,NL3_A,Astrocyte,NL3
Actr3b,NA,NL3_A,Astrocyte,NL3
Sf1,NA,NL3_A,Astrocyte,NL3
Surf4,61,NL3_A,Astrocyte,NL3
Myo6,NA,NL3_A,Astrocyte,NL3
Syn2,NA,NL3_A,Astrocyte,NL3
Sqstm1,NA,NL3_A,Astrocyte,NL3
Aktip,NA,NL3_A,Astrocyte,NL3
Fkbp5,NA,NL3_A,Astrocyte,NL3
Atp7a,NA,NL3_A,Astrocyte,NL3
Atp4a,38,NL3_A,Astrocyte,NL3
Sord,NA,NL3_A,Astrocyte,NL3
Ca4,NA,NL3_A,Astrocyte,NL3
Ptprj,82,NL3_A,Astrocyte,NL3
Hist1h2bb,NA,NL3_A,Astrocyte,NL3
Ptprd,NA,NL3_A,Astrocyte,NL3
Top2b,NA,NL3_A,Astrocyte,NL3
Ptpn13,NA,NL3_A,Astrocyte,NL3
Tpp2,NA,NL3_A,Astrocyte,NL3
Gk,NA,NL3_A,Astrocyte,NL3
Sdc3,NA,NL3_A,Astrocyte,NL3
Gpd2,NA,NL3_A,Astrocyte,NL3
Hist2h2ac,4,NL3_A,Astrocyte,NL3
Srm,NA,NL3_A,Astrocyte,NL3
Ugt8,NA,NL3_A,Astrocyte,NL3
Vcl,NA,NL3_A,Astrocyte,NL3
Cr1l,NA,NL3_A,Astrocyte,NL3
Gart,NA,NL3_A,Astrocyte,NL3
Eif3j2,NA,NL3_A,Astrocyte,NL3
Rbm12b2,NA,NL3_A,Astrocyte,NL3
TCAIM,7,NL3_A,Astrocyte,NL3
Cbarp,NA,NL3_A,Astrocyte,NL3
Slc13a5,83,NL3_A,Astrocyte,NL3
Grm7,NA,NL3_A,Astrocyte,NL3
Tent4b,NA,NL3_A,Astrocyte,NL3
Crtc1,NA,NL3_A,Astrocyte,NL3
Grm4,NA,NL3_A,Astrocyte,NL3
Begain,NA,NL3_A,Astrocyte,NL3
Rapgefl1,7,NL3_A,Astrocyte,NL3
Cltc,NA,NL3_A,Astrocyte,NL3
Kiaa1549,NA,NL3_A,Astrocyte,NL3
Git1,NA,NL3_A,Astrocyte,NL3
